tweet_id,user_name,rt_count,tweet_text,user_created_date,user_initial_follower,user_end_follower,user_initial_fav,user_end_fav,user_state,user_party,user_incumbency,state_tossup,state_twitter_user,state_population,user_fullname,gender,obama_support,type,sm_type,sm_focus,cta_1,cta_2,info_1,info_2,origin_screen_name,origin_created_at,origin_followers,origin_user_created_at,origin_favorites,origin_text,origin_media,age
5.24346E+17,johnkasich,93,"The AP got it wrong. Ohio said NO to the Obamacare exchange for a reason. As always, my position is that we need to repeal and replace.", Wed Dec 10 14:33:27 +0000 2008 ,62029,64620,0,0,ohio,republican,Incumbent,0,58533,11594163,john kasich,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,johnkasich,Mon Oct 20 23:47:43 +0000 2014,62307,Wed Dec 10 14:33:27 +0000 2008,0,"The AP got it wrong. Ohio said NO to the Obamacare exchange for a reason. As always, my position is that we need to repeal and replace.",NULL,2140.384907
5.24347E+17,eliotcutler,4,Part of leadership is anticipating problems before they happen. #mepolitics, Wed Sep 02 06:17:29 +0000 2009 ,1670,1853,154,228,maine,independent,Challenger,1,14166,1330089,eliot cutler,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,eliotcutler,Mon Oct 20 23:49:00 +0000 2014,1731,Wed Sep 02 06:17:29 +0000 2009,0,Part of leadership is anticipating problems before they happen. #mepolitics,NULL,1874.73022
5.24349E+17,brownbackforgov,4,Kansas is moving forward and we shouldn't go the Obama direction that Paul Davis wants to take us #kscomeback, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Image,NA,NA,NA,NA,brownbackforgov,Mon Oct 20 23:57:40 +0000 2014,1495,Sun Oct 02 02:03:34 +0000 2011,0,Kansas is moving forward and we shouldn't go the Obama direction that Paul Davis wants to take us #kscomeback,NULL,1114.912569
5.2435E+17,eliotcutler,3,"If you believe that our democracy isn't for sale, if you believe that we deserve a new direction for Maine- I ask for your vote #mepolitics", Wed Sep 02 06:17:29 +0000 2009 ,1670,1853,154,228,maine,independent,Challenger,1,14166,1330089,eliot cutler,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,eliotcutler,Tue Oct 21 00:01:32 +0000 2014,1731,Wed Sep 02 06:17:29 +0000 2009,0,"If you believe that our democracy isn't for sale, if you believe that we deserve a new direction for Maine- I ask for your vote #mepolitics",NULL,1874.738924
5.24355E+17,davidige2014,1,"I added a video to a @YouTube playlist http://t.co/mAfenpqdLN Gerald DeHeer Interview, Segment 12. The Federal Government in HI.", Wed Jul 10 09:07:48 +0000 2013 ,1148,1284,1,1,hawaii,democrat,Challenger,0,49668,1419561,david ige,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,davidige2014,Tue Oct 21 00:23:40 +0000 2014,1153,Wed Jul 10 09:07:48 +0000 2013,0,"I added a video to a @YouTube playlist http://t.co/mAfenpqdLN Gerald DeHeer Interview, Segment 12. The Federal Government in HI.",NULL,467.6360185
5.24355E+17,davidige2014,0,"Gerald DeHeer Interview, Segment 12. The Federal Government in HI. #HIGOV.: http://t.co/mAfenpqdLN via @YouTube", Wed Jul 10 09:07:48 +0000 2013 ,1148,1284,1,1,hawaii,democrat,Challenger,0,49668,1419561,david ige,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,davidige2014,Tue Oct 21 00:24:23 +0000 2014,1153,Wed Jul 10 09:07:48 +0000 2013,0,"Gerald DeHeer Interview, Segment 12. The Federal Government in HI. #HIGOV.: http://t.co/mAfenpqdLN via @YouTube",NULL,467.6365162
5.24365E+17,bruceraunerhq,13,FACT CHECK: Illinois has one of the worst job creation rates in the country since the recession ended. #twill, Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,bruceraunerhq,Tue Oct 21 01:02:21 +0000 2014,3232,Wed May 15 17:38:33 +0000 2013,0,FACT CHECK: Illinois has one of the worst job creation rates in the country since the recession ended. #twill,NULL,523.3081944
5.24365E+17,johnkasich,75,"Spent my night talking to the NYT, WSJ &amp; Politico. Why? Because the AP screwed up. Let me make my position simple. Repeal Obamacare.", Wed Dec 10 14:33:27 +0000 2008 ,62029,64620,0,0,ohio,republican,Incumbent,0,58533,11594163,john kasich,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,johnkasich,Tue Oct 21 01:03:01 +0000 2014,62333,Wed Dec 10 14:33:27 +0000 2008,0,"Spent my night talking to the NYT, WSJ &amp; Politico. Why? Because the AP screwed up. Let me make my position simple. Repeal Obamacare.",NULL,2140.437199
5.24369E+17,quinnforil,0,"RT @davetrotter1973: Well, @QuinnForIL is cleaning up this debate in the first 15 minutes. #ILGov2014", Mon Sep 14 19:47:48 +0000 2009 ,2858,3210,85,96,illinois,democrat,Incumbent,1,71550,12880580,pat quinn,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,quinnforil,Tue Oct 21 01:16:51 +0000 2014,3048,Mon Sep 14 19:47:48 +0000 2009,0,"RT @davetrotter1973: Well, @QuinnForIL is cleaning up this debate in the first 15 minutes. #ILGov2014",NULL,1862.228507
5.2437E+17,quinnforil,1,"""I think that's the best way to help the most people"" â€°Ã›Ã“Governor Quinn on investing in education #ILGov2014", Mon Sep 14 19:47:48 +0000 2009 ,2858,3210,85,96,illinois,democrat,Incumbent,1,71550,12880580,pat quinn,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,quinnforil,Tue Oct 21 01:22:07 +0000 2014,3048,Mon Sep 14 19:47:48 +0000 2009,0,"""I think that's the best way to help the most people"" â€”Governor Quinn on investing in education #ILGov2014",NULL,1862.232164
5.24371E+17,bruceraunerhq,11,FACT CHECK: Bruce Rauner has a plan to raise the minimum wage; Pat Quinn does not  #twill, Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Contrast,Issue,NA,NA,NA,NA,bruceraunerhq,Tue Oct 21 01:24:48 +0000 2014,3245,Wed May 15 17:38:33 +0000 2013,0,FACT CHECK: Bruce Rauner has a plan to raise the minimum wage; Pat Quinn does not  #twill,NULL,523.3237847
5.24372E+17,bruceraunerhq,13,FACT CHECK: Pat Quinn and his allies kicked term limits off the ballot  #twill, Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,bruceraunerhq,Tue Oct 21 01:30:31 +0000 2014,3251,Wed May 15 17:38:33 +0000 2013,0,FACT CHECK: Pat Quinn and his allies kicked term limits off the ballot  #twill,NULL,523.3277546
5.24374E+17,bruceraunerhq,14,"BREAKING: Even if he loses, Pat Quinn is determined to raise taxes #twill", Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,bruceraunerhq,Tue Oct 21 01:36:15 +0000 2014,3253,Wed May 15 17:38:33 +0000 2013,0,"BREAKING: Even if he loses, Pat Quinn is determined to raise taxes #twill",NULL,523.3317361
5.24374E+17,quinnforil,1,"""My opponent has a tax. It's a tax on services, on everyday people."" â€°Ã›Ã“Governor Quinn #ILGov2014", Mon Sep 14 19:47:48 +0000 2009 ,2858,3210,85,96,illinois,democrat,Incumbent,1,71550,12880580,pat quinn,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,quinnforil,Tue Oct 21 01:38:18 +0000 2014,3048,Mon Sep 14 19:47:48 +0000 2009,0,"""My opponent has a tax. It's a tax on services, on everyday people."" â€”Governor Quinn #ILGov2014",NULL,1862.243403
5.24375E+17,quinnforil,0,RT @ccorbisiero: Bruce Rauner a job creator? I donâ€°Ã›Âªt think so: http://t.co/5Z2HY38B7e #RealRauner, Mon Sep 14 19:47:48 +0000 2009 ,2858,3210,85,96,illinois,democrat,Incumbent,1,71550,12880580,pat quinn,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,quinnforil,Tue Oct 21 01:39:59 +0000 2014,3048,Mon Sep 14 19:47:48 +0000 2009,0,RT @ccorbisiero: Bruce Rauner a job creator? I donâ€™t think so: http://t.co/5Z2HY38B7e #RealRauner,NULL,1862.244572
5.24377E+17,quinnforil,3,"""My opponent has been giving bonuses to those who are laying off American workers and committing crimes."" â€°Ã›Ã“Governor Quinn #ILGov2014", Mon Sep 14 19:47:48 +0000 2009 ,2858,3210,85,96,illinois,democrat,Incumbent,1,71550,12880580,pat quinn,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,quinnforil,Tue Oct 21 01:48:15 +0000 2014,3050,Mon Sep 14 19:47:48 +0000 2009,0,"""My opponent has been giving bonuses to those who are laying off American workers and committing crimes."" â€”Governor Quinn #ILGov2014",NULL,1862.250313
5.24379E+17,quinnforil,3,Bruce Rauner was caught on tape earlier this year admitting that he favored abolishing the minimum wage in Illinois. #ILGov2014 #ILGovDebate, Mon Sep 14 19:47:48 +0000 2009 ,2858,3210,85,96,illinois,democrat,Incumbent,1,71550,12880580,pat quinn,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,quinnforil,Tue Oct 21 01:58:06 +0000 2014,3052,Mon Sep 14 19:47:48 +0000 2009,0,Bruce Rauner was caught on tape earlier this year admitting that he favored abolishing the minimum wage in Illinois. #ILGov2014 #ILGovDebate,NULL,1862.257153
5.24385E+17,bruceraunerhq,15,"For the 7th time in 6 days, @QuinnForIL refuses to admit that he is going to make tax hike permanent after election. https://t.co/VO5p3BPOL7", Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,bruceraunerhq,Tue Oct 21 02:20:05 +0000 2014,3264,Wed May 15 17:38:33 +0000 2013,0,"For the 7th time in 6 days, @QuinnForIL refuses to admit that he is going to make tax hike permanent after election. https://t.co/VO5p3BPOL7",NULL,523.3621759
5.24529E+17,wyllieforgov,0,RT @AndrewFazzolare: @CNN @CNNPolitics Hey CNN good job continuing your irrelevancy. I will not be watching the debate because of the excluâ€°Ã›_, Tue Jan 08 02:05:52 +0000 2013 ,2387,3230,4334,6238,florida,libertarian,Challenger,1,103447,19893297,adrian wyllie,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,wyllieforgov,Tue Oct 21 11:54:19 +0000 2014,2871,Tue Jan 08 02:05:52 +0000 2013,0,RT @AndrewFazzolare: @CNN @CNNPolitics Hey CNN good job continuing your irrelevancy. I will not be watching the debate because of the excluâ€_,NULL,651.4086458
5.24546E+17,wyllieforgov,0,RT @DontTreadOnMeFL: @TheJanSimpson @CharlieCrist @RickScottUpdate @CNN Unlike the others we're not for sale or made o money! Pure liberty â€°Ã›_, Tue Jan 08 02:05:52 +0000 2013 ,2387,3230,4334,6238,florida,libertarian,Challenger,1,103447,19893297,adrian wyllie,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,wyllieforgov,Tue Oct 21 13:00:14 +0000 2014,2875,Tue Jan 08 02:05:52 +0000 2013,0,RT @DontTreadOnMeFL: @TheJanSimpson @CharlieCrist @RickScottUpdate @CNN Unlike the others we're not for sale or made o money! Pure liberty â€_,NULL,651.4544213
5.24553E+17,asahutchinson,7,My plan for leading AR is based on a firm belief in our work ethic &amp; love for our state. I have faith in our future https://t.co/4l0t2qAWgQ, Mon Mar 21 20:32:54 +0000 2011 ,3915,4773,61,71,arkansas,republican,Challenger,0,17606,2966369,asa hutchinson,M,FALSE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,asahutchinson,Tue Oct 21 13:30:18 +0000 2014,4044,Mon Mar 21 20:32:54 +0000 2011,0,My plan for leading AR is based on a firm belief in our work ethic &amp; love for our state. I have faith in our future https://t.co/4l0t2qAWgQ,NULL,1309.706528
5.24555E+17,vote4chuck,0,RT @tfrields: @Vote4Chuck Thank you for participating in the candidate forum for Nebr. City Public Schools. Clearly you can make a differenâ€°Ã›_, Mon Oct 10 19:23:42 +0000 2011 ,2181,2279,62,95,nebraska,democrat,Challenger,0,8794,1881503,chuck hassebrook,M,FALSE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,vote4chuck,Tue Oct 21 13:35:45 +0000 2014,2244,Mon Oct 10 19:23:42 +0000 2011,0,RT @tfrields: @Vote4Chuck Thank you for participating in the candidate forum for Nebr. City Public Schools. Clearly you can make a differenâ€_,NULL,1106.758368
5.24557E+17,bruceraunerhq,13,Watch Pat Quinn dodge the truth â€°Ã›Ã’ he is determined to raise your taxes in TWO WEEKSâ€°Ã›_ even if he loses. https://t.co/1lLtOTYyeS, Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,bruceraunerhq,Tue Oct 21 13:43:46 +0000 2014,3277,Wed May 15 17:38:33 +0000 2013,0,Watch Pat Quinn dodge the truth â€“ he is determined to raise your taxes in TWO WEEKSâ€_ even if he loses. https://t.co/1lLtOTYyeS,NULL,523.836956
5.24563E+17,bruceraunerhq,9,Quinn made it clear last night that he is going to push to make tax hike permanent after election â€°Ã›Ã’ win or lose. https://t.co/5BsrJ9X2Ux, Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,bruceraunerhq,Tue Oct 21 14:08:50 +0000 2014,3277,Wed May 15 17:38:33 +0000 2013,0,Quinn made it clear last night that he is going to push to make tax hike permanent after election â€“ win or lose. https://t.co/5BsrJ9X2Ux,NULL,523.8543634
5.2457E+17,brownformd,2,New ad calls out @Hogan4Governor for his refusal to release his NRA questionnaire that earned him an endorsement. http://t.co/mrfXEixpzJ, Wed Apr 24 21:06:33 +0000 2013 ,3156,3588,2,5,maryland,democrat,Challenger,1,30628,5976407,anthony brown,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,brownformd,Tue Oct 21 14:36:20 +0000 2014,3354,Wed Apr 24 21:06:33 +0000 2013,0,New ad calls out @Hogan4Governor for his refusal to release his NRA questionnaire that earned him an endorsement. http://t.co/mrfXEixpzJ,NULL,544.7290162
5.24573E+17,corbettforgov,5,"When casting your vote for governor, ask yourself. Can I afford the 188% tax increase @WolfForPA is proposing?http://t.co/Uvl2zHD9xQ #PAGOV", Thu Aug 27 20:21:26 +0000 2009 ,7575,7542,20,20,pennsylvania,republican,Incumbent,0,71326,12787209,tom corbett,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,corbettforgov,Tue Oct 21 14:50:10 +0000 2014,7598,Thu Aug 27 20:21:26 +0000 2009,0,"When casting your vote for governor, ask yourself. Can I afford the 188% tax increase @WolfForPA is proposing?http://t.co/Uvl2zHD9xQ #PAGOV",NULL,1880.769954
5.24575E+17,carter4governor,24,"On Gov. Deal's watch, Georgia stays dead last in unemployment. He has driven our state to the very bottom. https://t.co/wNYiXNBi3Z #gapol", Tue Nov 05 21:59:18 +0000 2013 ,7585,9316,343,432,georgia,democrat,Challenger,1,65720,10097343,jason carter,M,FALSE,Strategic Message,Attack,Issue,NA,NA,NA,NA,carter4governor,Tue Oct 21 14:55:39 +0000 2014,8311,Tue Nov 05 21:59:18 +0000 2013,0,"On Gov. Deal's watch, Georgia stays dead last in unemployment. He has driven our state to the very bottom. https://t.co/wNYiXNBi3Z #gapol",NULL,349.7057986
5.24575E+17,bobbeauprez,0,RT @p_pate: Hey #copolitcs my 19 yr old son is voting for @CoryGardner  and @bobbeauprez. He makes his own informed choices., Fri Aug 17 18:33:54 +0000 2007 ,3283,3708,177,192,colorado,republican,Challenger,1,38013,5355866,bob beauprez,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,bobbeauprez,Tue Oct 21 14:56:27 +0000 2014,3444,Fri Aug 17 18:33:54 +0000 2007,0,RT @p_pate: Hey #copolitcs my 19 yr old son is voting for @CoryGardner  and @bobbeauprez. He makes his own informed choices.,NULL,2621.848993
5.24578E+17,fungforgovernor,0,"RT @jackfowler: If I were a betting man, I'd put a fungtastic amount on @MayorFung being elected RI governor. Great @NRO piece. http://t.coâ€°Ã›_", Sun Nov 03 21:05:08 +0000 2013 ,2496,2718,300,511,rhode island,republican,Challenger,1,7017,1055173,allan fung,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,fungforgovernor,Tue Oct 21 15:07:25 +0000 2014,2581,Sun Nov 03 21:05:08 +0000 2013,0,"RT @jackfowler: If I were a betting man, I'd put a fungtastic amount on @MayorFung being elected RI governor. Great @NRO piece. http://t.coâ€_",NULL,351.7515856
5.24578E+17,bobbeauprez,2,"John Hickenlooper broke his ""no negative ads"" pledge in the same breath as his stunt at the Denver Post debate: http://t.co/tBF7uBF9od", Fri Aug 17 18:33:54 +0000 2007 ,3283,3708,177,192,colorado,republican,Challenger,1,38013,5355866,bob beauprez,M,TRUE,Strategic Message,Attack,Image,NA,NA,NA,NA,bobbeauprez,Tue Oct 21 15:09:59 +0000 2014,3444,Fri Aug 17 18:33:54 +0000 2007,0,"John Hickenlooper broke his ""no negative ads"" pledge in the same breath as his stunt at the Denver Post debate: http://t.co/tBF7uBF9od",NULL,2621.858391
5.24586E+17,howiehawkins,1,@nicklucchesi @tessastuart Howie Hawkins platform inclds legalzing marijuana &amp; clemency for nonviolent drug offenders http://t.co/TTPk9fVNfJ, Mon May 10 09:57:01 +0000 2010 ,2119,2973,415,747,new york,green party,Challenger,0,162645,19746227,howie hawkins,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,howiehawkins,Tue Oct 21 15:42:13 +0000 2014,2273,Mon May 10 09:57:01 +0000 2010,0,@nicklucchesi @tessastuart Howie Hawkins platform inclds legalzing marijuana &amp; clemency for nonviolent drug offenders http://t.co/TTPk9fVNfJ,NULL,1625.239722
5.24594E+17,michaud2014,3,"Police officers in Maine make $42,800/yr, but @Governor_LePage thinks $100k/yr is not that rich #mepolitics http://t.co/NbbjJwMiWY", Mon Jun 10 22:42:40 +0000 2013 ,2347,2686,19,25,maine,democrat,Challenger,1,14166,1330089,mike michaud,M,TRUE,Strategic Message,Attack,Image,NA,NA,NA,NA,michaud2014,Tue Oct 21 16:12:04 +0000 2014,2454,Mon Jun 10 22:42:40 +0000 2013,0,"Police officers in Maine make $42,800/yr, but @Governor_LePage thinks $100k/yr is not that rich #mepolitics http://t.co/NbbjJwMiWY",NULL,497.72875
5.24595E+17,vote4chuck,3,"ICYMI @JournalStarNews ""Police Endorse Hassebrook for good-time stance"" http://t.co/DaHir5AETk", Mon Oct 10 19:23:42 +0000 2011 ,2181,2279,62,95,nebraska,democrat,Challenger,0,8794,1881503,chuck hassebrook,M,FALSE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,vote4chuck,Tue Oct 21 16:16:12 +0000 2014,2244,Mon Oct 10 19:23:42 +0000 2011,0,"ICYMI @JournalStarNews ""Police Endorse Hassebrook for good-time stance"" http://t.co/DaHir5AETk",NULL,1106.869792
5.2461E+17,fungforgovernor,2,Allan is a proven leader and job creator. We need your help to spread the word and get out the vote! #TeamFung, Sun Nov 03 21:05:08 +0000 2013 ,2496,2718,300,511,rhode island,republican,Challenger,1,7017,1055173,allan fung,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,fungforgovernor,Tue Oct 21 17:15:36 +0000 2014,2582,Sun Nov 03 21:05:08 +0000 2013,0,Allan is a proven leader and job creator. We need your help to spread the word and get out the vote! #TeamFung,NULL,351.8406019
5.24612E+17,tomfoleyct,3,Another person supporting our campaign for a 'new direction'! #ctgov http://t.co/AL1xynrF3R, Wed May 27 19:04:48 +0000 2009 ,3054,3455,1,5,connecticut,republican,Challenger,1,17196,3596677,tom foley,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,tomfoleyct,Tue Oct 21 17:23:47 +0000 2014,3196,Wed May 27 19:04:48 +0000 2009,0,Another person supporting our campaign for a 'new direction'! #ctgov http://t.co/AL1xynrF3R,NULL,1972.92985
5.24615E+17,drichardsonor,5,"The Daily Astorian: Hayesâ€°Ã›Âª blatant rule breaking is ""an embarrassment to Oregonians who have supported Kitzhaber"" http://t.co/9jsz6Vhd5j", Fri Oct 02 21:40:29 +0000 2009 ,1316,1449,22,23,oregon,republican,Challenger,0,27512,3970239,dennis richardson,M,TRUE,Strategic Message,Attack,Image,NA,NA,NA,NA,drichardsonor,Tue Oct 21 17:34:30 +0000 2014,1389,Fri Oct 02 21:40:29 +0000 2009,0,"The Daily Astorian: Hayesâ€™ blatant rule breaking is ""an embarrassment to Oregonians who have supported Kitzhaber"" http://t.co/9jsz6Vhd5j",NULL,1844.829178
5.24617E+17,corbettforgov,1,"Tripling the income tax rate is @WolfForPA's idea of moving PA ""forward"". CC: @NancyPelosi, @BarackObama #pagov https://t.co/7AljbG042m", Thu Aug 27 20:21:26 +0000 2009 ,7575,7542,20,20,pennsylvania,republican,Incumbent,0,71326,12787209,tom corbett,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,corbettforgov,Tue Oct 21 17:43:04 +0000 2014,7602,Thu Aug 27 20:21:26 +0000 2009,0,"Tripling the income tax rate is @WolfForPA's idea of moving PA ""forward"". CC: @NancyPelosi, @BarackObama #pagov https://t.co/7AljbG042m",NULL,1880.890023
5.24621E+17,brownbackforgov,0,Davis sticks to mantra but no details. #kseln wants it both ways rant but no specific plan for economy, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Issue,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:00:02 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,Davis sticks to mantra but no details. #kseln wants it both ways rant but no specific plan for economy,NULL,1115.664213
5.24622E+17,brownbackforgov,1,Will Davis defend constitution? Is that in your hands? #kseln, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Issue,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:01:30 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,Will Davis defend constitution? Is that in your hands? #kseln,NULL,1115.665231
5.24622E+17,brownbackforgov,0,Governor: comes back to the issue of judges staying with the law not writing it to fit their own views. #kseln, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:02:32 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,Governor: comes back to the issue of judges staying with the law not writing it to fit their own views. #kseln,NULL,1115.665949
5.24622E+17,carter4governor,23,"RT â€°Â Ã• @NathanDeal may be a junkyard king, but he used the government to get his crown. #ChangeTheDeal #gapol", Tue Nov 05 21:59:18 +0000 2013 ,7585,9316,343,432,georgia,democrat,Challenger,1,65720,10097343,jason carter,M,FALSE,Strategic Message,Attack,Image,NA,NA,NA,NA,carter4governor,Tue Oct 21 18:03:25 +0000 2014,8319,Tue Nov 05 21:59:18 +0000 2013,0,"RT â†’ @NathanDeal may be a junkyard king, but he used the government to get his crown. #ChangeTheDeal #gapol",NULL,349.8361921
5.24622E+17,brownbackforgov,0,Governor: it isn't true that there is nothing that you can do. #kseln, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Image,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:03:26 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,Governor: it isn't true that there is nothing that you can do. #kseln,NULL,1115.666574
5.24622E+17,brownbackforgov,2,Brownback: commonsense is looking at world the way his dad would. I'm a conservative but it has to work. #kseln, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Image,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:04:44 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,Brownback: commonsense is looking at world the way his dad would. I'm a conservative but it has to work. #kseln,NULL,1115.667477
5.24622E+17,brownbackforgov,1,"""Paul Davis doubles down on support for Kansas Supreme Court"" #kseln", Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Issue,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:05:25 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,"""Paul Davis doubles down on support for Kansas Supreme Court"" #kseln",NULL,1115.667951
5.24624E+17,brownbackforgov,1,Davis overlooking parkinson admins cuts to state support for schools. #kleg #kseln, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Issue,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:12:18 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,Davis overlooking parkinson admins cuts to state support for schools. #kleg #kseln,NULL,1115.672731
5.24625E+17,brownbackforgov,2,Look at the facts in this race. Opinion pieces are not substitute for facts #kseln #kleg, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Image,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:13:30 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,Look at the facts in this race. Opinion pieces are not substitute for facts #kseln #kleg,NULL,1115.673565
5.24625E+17,brownbackforgov,1,It matters what judges you appoint! This is important but hasn't been discussed. #kleg #kseln, Sun Oct 02 02:03:34 +0000 2011 ,1399,1553,155,253,kansas,republican,Incumbent,1,12337,2904021,sam brownback,M,FALSE,Strategic Message,Attack,Issue,NA,NA,NA,NA,brownbackforgov,Tue Oct 21 18:14:15 +0000 2014,1502,Sun Oct 02 02:03:34 +0000 2011,0,It matters what judges you appoint! This is important but hasn't been discussed. #kleg #kseln,NULL,1115.674086
5.24638E+17,grimmforliberty,0,RT @BishopOnAir: Rauner asked moratorium on charter schools. Rauner says no. Parents need options. But says failed charter schools should câ€°Ã›_, Thu Jun 12 04:48:31 +0000 2014 ,143,234,28,51,illinois,libertarian,challenger,1,71550,12880580,chad grimm,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,grimmforliberty,Tue Oct 21 19:05:49 +0000 2014,158,Thu Jun 12 04:48:31 +0000 2014,0,RT @BishopOnAir: Rauner asked moratorium on charter schools. Rauner says no. Parents need options. But says failed charter schools should câ€_,NULL,131.5953472
5.24638E+17,drichardsonor,5,"ICYMI: Another ratings change! Kitzhaber's trouble ""has given state Rep. Dennis Richardson an opening"" http://t.co/3AqGd8mauj", Fri Oct 02 21:40:29 +0000 2009 ,1316,1449,22,23,oregon,republican,Challenger,0,27512,3970239,dennis richardson,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,drichardsonor,Tue Oct 21 19:06:06 +0000 2014,1389,Fri Oct 02 21:40:29 +0000 2009,0,"ICYMI: Another ratings change! Kitzhaber's trouble ""has given state Rep. Dennis Richardson an opening"" http://t.co/3AqGd8mauj",NULL,1844.892789
